id,x,y,month,year,season
17,1852,jan,2022,s
4839,1595,jan,2022,s
4520,3048,jan,2022,s
4641,1265,jan,2022,s
4817,3553,jan,2022,s
4278,3259,jan,2022,s
4830,3202,jan,2022,s
4464,1548,jan,2022,s
4970,3549,jan,2022,s
4510,3371,jan,2022,s
962,737,jan,2022,s
4559,3438,jan,2022,s
4772,37,jan,2022,s
4136,3342,jan,2022,s
4887,3504,jan,2022,s
3972,3558,jan,2022,s
4894,3718,jan,2022,s
4497,3597,jan,2022,s
4697,2888,jan,2022,s
4611,2739,jan,2022,s
4653,3098,jan,2022,s
3759,3491,jan,2022,s
4450,3679,jan,2022,s
4767,3539,jan,2022,s
4453,1012,jan,2022,s
5017,3634,jan,2022,s
54,3502,jan,2022,s
4724,3395,jan,2022,s
4687,3048,jan,2022,s
4799,3667,jan,2022,s
4936,1960,jan,2022,s
4877,2829,jan,2022,s
4725,3439,jan,2022,s
4651,2728,jan,2022,s
4518,3676,jan,2022,s
4709,3269,jan,2022,s
4732,3245,jan,2022,s
4203,3703,jan,2022,s
4346,3326,jan,2022,s
4825,3340,jan,2022,s
4930,1490,jan,2022,s
4576,3449,jan,2022,s
3579,2100,jan,2022,s
4510,2841,jan,2022,s
4628,3693,jan,2022,s
3743,2376,jan,2022,s
4131,4,jan,2022,s
4549,3646,jan,2022,s
4372,3238,jan,2022,s
4902,3347,jan,2022,s
2280,1872,jan,2022,s
4347,3717,jan,2022,s
4880,2040,jan,2022,s
4435,33,jan,2022,s
4257,2456,jan,2022,s
4938,3251,jan,2022,s
4728,3079,jan,2022,s
4991,3250,jan,2022,s
4351,2438,jan,2022,s
3329,2936,jan,2022,s
4582,3282,jan,2022,s
4585,2823,jan,2022,s
4501,3600,jan,2022,s
3777,3520,jan,2022,s
2692,2522,jan,2022,s
4489,3189,jan,2022,s
3726,3503,jan,2022,s
4807,2962,jan,2022,s
4293,3558,jan,2022,s
4534,1228,jan,2022,s
4652,1645,jan,2022,s
3656,3505,jan,2022,s
4927,2360,jan,2022,s
4622,2200,jan,2022,s
4834,1492,jan,2022,s
4647,3725,jan,2022,s
4634,3090,jan,2022,s
2584,2926,jan,2022,s
50,1416,jan,2022,s
2861,2562,jan,2022,s
4599,3302,jan,2022,s
3445,3768,jan,2022,s
4629,3092,jan,2022,s
4222,3174,jan,2022,s
3790,3606,jan,2022,s
4214,3179,jan,2022,s
4907,2805,jan,2022,s
5013,2396,jan,2022,s
4533,3470,jan,2022,s
5011,2571,jan,2022,s
4675,1031,jan,2022,s
4111,3319,jan,2022,s
3101,2446,jan,2022,s
4047,3646,jan,2022,s
3527,3443,jan,2022,s
4855,2471,jan,2022,s
4547,2652,jan,2022,s
4081,2702,jan,2022,s
3934,3439,jan,2022,s
4810,2743,jan,2022,s
4045,3631,jan,2022,s
4473,3075,jan,2022,s
4496,3181,jan,2022,s
4429,3688,jan,2022,s
4611,3574,jan,2022,s
3941,2403,jan,2022,s
4299,3639,jan,2022,s
3403,1558,jan,2022,s
4865,2707,jan,2022,s
4220,3634,jan,2022,s
4696,3069,jan,2022,s
4906,1466,jan,2022,s
4205,3259,jan,2022,s
4771,3438,jan,2022,s
4477,32,jan,2022,s
4344,3657,jan,2022,s
4638,3514,jan,2022,s
4228,3562,jan,2022,s
4592,2099,jan,2022,s
4483,2172,jan,2022,s
3916,2433,jan,2022,s
4258,2779,jan,2022,s
3801,3340,jan,2022,s
4909,2240,jan,2022,s
4727,3002,jan,2022,s
4944,2986,jan,2022,s
4339,2355,jan,2022,s
4171,3020,jan,2022,s
4854,2750,jan,2022,s
4685,3326,jan,2022,s
5130,3843,jan,2022,s
4881,2457,jan,2022,s
4934,3166,jan,2022,s
4572,3759,jan,2022,s
4871,2689,jan,2022,s
4759,3500,jan,2022,s
4637,2802,jan,2022,s
3514,2535,jan,2022,s
4301,2123,jan,2022,s
5013,2372,jan,2022,s
4188,2481,jan,2022,s
4760,2529,jan,2022,s
4078,3506,jan,2022,s
4280,3501,jan,2022,s
4742,3157,jan,2022,s
4591,2998,jan,2022,s
5022,3366,jan,2022,s
4496,3305,jan,2022,s
4405,3667,jan,2022,s
4831,3340,jan,2022,s
4795,2782,jan,2022,s
4903,2028,jan,2022,s
4465,3143,jan,2022,s
4743,3717,jan,2022,s
4814,3255,jan,2022,s
4844,2974,jan,2022,s
4423,2058,jan,2022,s
4646,3483,jan,2022,s
4920,3509,jan,2022,s
4857,2093,jan,2022,s
4802,3170,jan,2022,s
4274,3695,jan,2022,s
4809,3300,jan,2022,s
3918,2156,jan,2022,s
4163,3503,jan,2022,s
4907,3342,jan,2022,s
4470,2258,jan,2022,s
4379,2903,jan,2022,s
4849,2190,jan,2022,s
4879,3587,jan,2022,s
4482,2026,jan,2022,s
3155,2737,jan,2022,s
3153,2066,jan,2022,s
4595,2737,jan,2022,s
3674,1221,jan,2022,s
3037,1793,jan,2022,s
4839,1219,jan,2022,s
2895,2143,jan,2022,s
3533,2308,jan,2022,s
4523,3079,jan,2022,s
3444,1470,jan,2022,s
4126,1790,jan,2022,s
4026,1315,jan,2022,s
3552,2743,jan,2022,s
4981,1869,jan,2022,s
3948,1411,jan,2022,s
3551,2049,jan,2022,s
2624,1350,jan,2022,s
3819,2301,jan,2022,s
4511,1854,jan,2022,s
3626,1593,jan,2022,s
1425,1313,jan,2022,s
4817,817,jan,2022,s
3728,2172,jan,2022,s
4413,2139,jan,2022,s
3099,2521,jan,2022,s
3462,1604,jan,2022,s
4214,1263,jan,2022,s
2476,1964,jan,2022,s
3800,1385,jan,2022,s
2459,1271,jan,2022,s
3310,1059,jan,2022,s
3861,1071,jan,2022,s
3213,2970,jan,2022,s
3413,1573,jan,2022,s
3944,1461,jan,2022,s
3903,1371,jan,2022,s
3535,2058,jan,2022,s
3592,1847,jan,2022,s
4509,1308,jan,2022,s
2169,1071,jan,2022,s
3698,1257,jan,2022,s
3186,2422,jan,2022,s
2678,1481,jan,2022,s
4077,1424,jan,2022,s
2629,1737,jan,2022,s
3762,1807,jan,2022,s
2095,1515,jan,2022,s
3446,2068,jan,2022,s
3751,2015,jan,2022,s
1826,741,jan,2022,s
1297,1099,jan,2022,s
3493,2683,jan,2022,s
2276,1758,jan,2022,s
3815,2302,jan,2022,s
2963,1948,jan,2022,s
3140,1863,jan,2022,s
1644,1204,jan,2022,s
2609,1554,jan,2022,s
3357,2227,jan,2022,s
3242,1787,jan,2022,s
3754,1999,jan,2022,s
3278,1514,jan,2022,s
3438,1632,jan,2022,s
3488,2173,jan,2022,s
2139,2646,jan,2022,s
4247,2505,jan,2022,s
3155,1063,jan,2022,s
3843,2345,jan,2022,s
3890,1595,jan,2022,s
3258,3082,jan,2022,s
3351,3298,jan,2022,s
3241,1208,jan,2022,s
775,359,jan,2022,s
2928,1053,jan,2022,s
4059,1619,jan,2022,s
4616,2133,jan,2022,s
3581,2252,jan,2022,s
3263,1760,jan,2022,s
4364,1693,jan,2022,s
3726,1921,jan,2022,s
2857,741,jan,2022,s
3873,2253,jan,2022,s
3667,2040,jan,2022,s
3171,1977,jan,2022,s
4255,2355,jan,2022,s
4189,1491,jan,2022,s
2353,1841,jan,2022,s
3735,1380,jan,2022,s
3445,1124,jan,2022,s
3658,1169,jan,2022,s
3215,2582,jan,2022,s
4432,1599,jan,2022,s
4349,3373,jan,2022,s
3753,2043,jan,2022,s
3721,2354,jan,2022,s
3815,1383,jan,2022,s
3943,1241,jan,2022,s
3481,1513,jan,2022,s
2054,1290,jan,2022,s
3273,2257,jan,2022,s
3239,2272,jan,2022,s
3607,2165,jan,2022,s
2354,1706,jan,2022,s
3091,2416,jan,2022,s
3783,2441,jan,2022,s
3708,2223,jan,2022,s
3913,813,jan,2022,s
3465,1439,jan,2022,s
3447,1624,jan,2022,s
3136,1457,jan,2022,s
1731,741,jan,2022,s
3177,2437,jan,2022,s
4055,2495,jan,2022,s
3331,1070,jan,2022,s
2074,876,jan,2022,s
2770,1954,jan,2022,s
3711,2301,jan,2022,s
4180,2011,jan,2022,s
3159,769,jan,2022,s
2541,944,jan,2022,s
2745,1052,jan,2022,s
1523,718,jan,2022,s
3728,1941,jan,2022,s
4491,3057,jan,2022,s
3159,3141,jan,2022,s
4582,1541,jan,2022,s
1951,1174,jan,2022,s
4469,1158,jan,2022,s
4914,1464,jan,2022,s
954,183,jan,2022,s
2378,583,jan,2022,s
1517,357,jan,2022,s
4358,3228,jan,2022,s
4592,3405,jan,2022,s
4359,2792,jan,2022,s
3833,1177,jan,2022,s
3707,2999,jan,2022,s
4836,2792,jan,2022,s
4577,2775,jan,2022,s
3970,2200,jan,2022,s
4203,1952,jan,2022,s
5186,2844,jan,2022,s
4504,3293,jan,2022,s
4937,2367,jan,2022,s
4930,1262,jan,2022,s
4656,3416,jan,2022,s
4718,1412,jan,2022,s
3812,2019,jan,2022,s
4958,1830,jan,2022,s
2078,1652,jan,2022,s
5027,3884,jan,2022,s
3679,2565,jan,2022,s
3700,1801,jan,2022,s
1313,503,jan,2022,s
4260,3196,jan,2022,s
2726,3117,jan,2022,s
4412,3647,jan,2022,s
4698,3470,jan,2022,s
3692,2329,jan,2022,s
4760,2270,jan,2022,s
656,937,jan,2022,s
3855,3486,jan,2022,s
5064,3778,jan,2022,s
3300,993,jan,2022,s
4636,3418,jan,2022,s
3207,2720,jan,2022,s
4509,3341,jan,2022,s
4976,3525,jan,2022,s
4663,3575,jan,2022,s
4738,3563,jan,2022,s
4948,3288,jan,2022,s
4676,3507,jan,2022,s
4354,3430,jan,2022,s
4778,3361,jan,2022,s
3874,3673,jan,2022,s
4771,3499,jan,2022,s
4539,3396,jan,2022,s
4357,3573,jan,2022,s
5018,3683,jan,2022,s
3304,2853,jan,2022,s
4654,3548,jan,2022,s
4604,2794,jan,2022,s
4251,2331,jan,2022,s
4900,3232,jan,2022,s
15,3112,jan,2022,s
4914,3741,jan,2022,s
4700,3470,jan,2022,s
4408,3616,jan,2022,s
4736,3714,jan,2022,s
10,3006,jan,2022,s
4785,3565,jan,2022,s
4683,2945,jan,2022,s
4201,3678,jan,2022,s
4497,2777,jan,2022,s
4670,3526,jan,2022,s
3792,3256,jan,2022,s
4367,3636,jan,2022,s
4938,2643,jan,2022,s
4870,3723,jan,2022,s
4829,3785,jan,2022,s
3060,2711,jan,2022,s
4521,3449,jan,2022,s
4313,3657,jan,2022,s
3643,3578,jan,2022,s
3859,3559,jan,2022,s
4269,3572,jan,2022,s
4628,3674,jan,2022,s
3562,3382,jan,2022,s
4786,3685,jan,2022,s
3142,2027,jan,2022,s
4579,3619,jan,2022,s
4589,3720,jan,2022,s
4596,2690,jan,2022,s
4652,3210,jan,2022,s
4700,3288,jan,2022,s
4586,3624,jan,2022,s
4492,3667,jan,2022,s
4550,2598,jan,2022,s
4558,3235,jan,2022,s
4508,3751,jan,2022,s
4365,3459,jan,2022,s
4180,3031,jan,2022,s
4562,3174,jan,2022,s
4338,3645,jan,2022,s
4576,3452,jan,2022,s
4591,3611,jan,2022,s
4736,3252,jan,2022,s
4723,3639,jan,2022,s
4628,3569,jan,2022,s
4779,3169,jan,2022,s
4600,3387,jan,2022,s
4356,2577,jan,2022,s
4623,3578,jan,2022,s
4516,2695,jan,2022,s
4599,3044,jan,2022,s
3962,2851,jan,2022,s
4707,3561,jan,2022,s
4423,3651,jan,2022,s
4792,3187,jan,2022,s
4651,2612,jan,2022,s
4837,2579,jan,2022,s
4599,3358,jan,2022,s
40,2822,jan,2022,s
4643,3166,jan,2022,s
4218,3435,jan,2022,s
4848,2707,jan,2022,s
4655,3616,jan,2022,s
4563,2707,jan,2022,s
4766,3345,jan,2022,s
4620,3537,jan,2022,s
4452,3183,jan,2022,s
4508,3407,jan,2022,s
3543,2634,jan,2022,s
4412,3556,jan,2022,s
4536,3561,jan,2022,s
4280,3481,jan,2022,s
4509,3102,jan,2022,s
4484,3104,jan,2022,s
40,2727,jan,2022,s
4342,3392,jan,2022,s
4385,2750,jan,2022,s
4736,3278,jan,2022,s
3606,2608,jan,2022,s
4577,2576,jan,2022,s
4323,3427,jan,2022,s
4348,3503,jan,2022,s
4697,3544,jan,2022,s
4784,3704,jan,2022,s
4526,3593,jan,2022,s
4760,2468,jan,2022,s
4763,3508,jan,2022,s
4534,3210,jan,2022,s
4774,3312,jan,2022,s
4683,3328,jan,2022,s
4684,3138,jan,2022,s
4314,3445,jan,2022,s
4487,3545,jan,2022,s
4560,3548,jan,2022,s
4529,3193,jan,2022,s
4637,3269,jan,2022,s
4576,3565,jan,2022,s
4183,3171,jan,2022,s
4385,3542,jan,2022,s
4731,3331,jan,2022,s
188,2781,jan,2022,s
4535,2746,jan,2022,s
4221,3429,jan,2022,s
4374,3618,jan,2022,s
4767,3616,jan,2022,s
4610,2666,jan,2022,s
4526,3505,jan,2022,s
4823,3340,jan,2022,s
4586,3466,jan,2022,s
4446,3461,jan,2022,s
4575,2077,jan,2022,s
4191,3119,jan,2022,s
4421,3476,jan,2022,s
4804,2916,jan,2022,s
4783,3581,jan,2022,s
4227,3462,jan,2022,s
47,2864,jan,2022,s
4587,2402,jan,2022,s
4408,3280,jan,2022,s
4653,2598,jan,2022,s
4532,3594,jan,2022,s
4682,2593,jan,2022,s
4700,3189,jan,2022,s
4527,3522,jan,2022,s
4683,2577,jan,2022,s
4565,2763,jan,2022,s
4737,3426,jan,2022,s
4639,3560,jan,2022,s
4793,2505,jan,2022,s
16,3309,jan,2022,s
4696,3511,jan,2022,s
4568,3257,jan,2022,s
4759,3450,jan,2022,s
4179,2931,jan,2022,s
4409,2256,jan,2022,s
4467,3459,jan,2022,s
4470,3305,jan,2022,s
3882,2414,jan,2022,s
4567,3513,jan,2022,s
18,3470,jan,2022,s
4684,3301,jan,2022,s
4671,3213,jan,2022,s
4126,2684,jan,2022,s
4673,3451,jan,2022,s
4560,3570,jan,2022,s
74,2744,jan,2022,s
4571,3540,jan,2022,s
4560,3486,jan,2022,s
4627,3152,jan,2022,s
4501,2596,jan,2022,s
4759,3618,jan,2022,s
4183,3244,jan,2022,s
4610,3216,jan,2022,s
4292,3127,jan,2022,s
4678,2753,jan,2022,s
4403,3355,jan,2022,s
4523,3267,jan,2022,s
132,2714,jan,2022,s
4240,2736,jan,2022,s
4710,2758,jan,2022,s
4856,2852,jan,2022,s
4624,2583,jan,2022,s
4803,3418,jan,2022,s
4593,2729,jan,2022,s
4703,3442,jan,2022,s
4149,3016,jan,2022,s
4450,3278,jan,2022,s
4638,2544,jan,2022,s
4520,3568,jan,2022,s
4753,3288,jan,2022,s
145,2780,jan,2022,s
4748,3178,jan,2022,s
107,2544,jan,2022,s
8,3142,jan,2022,s
4706,2804,jan,2022,s
4773,2601,jan,2022,s
4470,3353,jan,2022,s
4700,3294,jan,2022,s
4520,3274,jan,2022,s
4467,3248,jan,2022,s
4479,3456,jan,2022,s
4320,2543,jan,2022,s
4522,3487,jan,2022,s
4715,3264,jan,2022,s
4600,3094,jan,2022,s
4717,3336,jan,2022,s
163,2753,jan,2022,s
4589,3304,jan,2022,s
4455,3495,jan,2022,s
4455,3531,jan,2022,s
4262,2724,jan,2022,s
4388,3455,jan,2022,s
100,2872,jan,2022,s
4583,3415,jan,2022,s
4812,3468,jan,2022,s
4694,3366,jan,2022,s
4603,3430,jan,2022,s
4636,3694,jan,2022,s
4475,3398,jan,2022,s
4655,3533,jan,2022,s
4826,3337,jan,2022,s
4609,2544,jan,2022,s
4694,3631,jan,2022,s
4410,3519,jan,2022,s
4541,3436,jan,2022,s
4408,3303,jan,2022,s
4663,3543,jan,2022,s
4634,3475,jan,2022,s
4487,3348,jan,2022,s
3752,2453,jan,2022,s
4531,3247,jan,2022,s
4788,3585,jan,2022,s
3954,2960,jan,2022,s
3801,3078,jan,2022,s
4070,2238,jan,2022,s
3804,2795,jan,2022,s
3846,3072,jan,2022,s
3726,3096,jan,2022,s
3959,3205,jan,2022,s
4212,3064,jan,2022,s
4220,3049,jan,2022,s
4161,3018,jan,2022,s
4036,3102,jan,2022,s
4034,43,jan,2022,s
3133,2063,jan,2022,s
3879,2932,jan,2022,s
4114,3034,jan,2022,s
3481,3007,jan,2022,s
3493,2978,jan,2022,s
3949,3127,jan,2022,s
3755,3125,jan,2022,s
3560,3011,jan,2022,s
4140,3187,jan,2022,s
3848,2895,jan,2022,s
4037,3111,jan,2022,s
4056,3223,jan,2022,s
3796,2980,jan,2022,s
45,3027,jan,2022,s
3413,3119,jan,2022,s
3919,2849,jan,2022,s
3829,2969,jan,2022,s
4157,3002,jan,2022,s
3749,3029,jan,2022,s
3809,2972,jan,2022,s
3455,3067,jan,2022,s
100,2178,jan,2022,s
4091,3100,jan,2022,s
3892,2887,jan,2022,s
3659,3006,jan,2022,s
3730,2988,jan,2022,s
3812,3080,jan,2022,s
3518,3110,jan,2022,s
3568,2736,jan,2022,s
4025,3019,jan,2022,s
3826,3024,jan,2022,s
3687,2839,jan,2022,s
3601,3020,jan,2022,s
3930,2973,jan,2022,s
3564,3110,jan,2022,s
3966,2736,jan,2022,s
3721,3054,jan,2022,s
3518,3084,jan,2022,s
3704,2947,jan,2022,s
3735,3064,jan,2022,s
3939,2965,jan,2022,s
3571,2862,jan,2022,s
3736,6,jan,2022,s
3680,2997,jan,2022,s
3693,2951,jan,2022,s
2886,2339,jan,2022,s
3510,3075,jan,2022,s
3717,2880,jan,2022,s
4058,2818,jan,2022,s
3821,2988,jan,2022,s
3710,3056,jan,2022,s
3932,3115,jan,2022,s
4093,2982,jan,2022,s
3920,2982,jan,2022,s
3582,3120,jan,2022,s
3788,3083,jan,2022,s
3753,2871,jan,2022,s
3418,2889,jan,2022,s
3958,126,jan,2022,s
4064,2726,jan,2022,s
3703,2866,jan,2022,s
3250,2924,jan,2022,s
3388,2962,jan,2022,s
3221,3009,jan,2022,s
4131,2915,jan,2022,s
3550,2812,jan,2022,s
3949,2963,jan,2022,s
3832,68,jan,2022,s
3622,2766,jan,2022,s
3649,2879,jan,2022,s
3682,3006,jan,2022,s
3788,2991,jan,2022,s
3337,2925,jan,2022,s
3747,3015,jan,2022,s
3807,3029,jan,2022,s
3885,45,jan,2022,s
3623,2968,jan,2022,s
35,2962,jan,2022,s
4118,3025,jan,2022,s
3645,2991,jan,2022,s
3883,2990,jan,2022,s
124,3062,jan,2022,s
3454,52,jan,2022,s
4065,2800,jan,2022,s
4008,2918,jan,2022,s
4167,2933,jan,2022,s
4168,2869,jan,2022,s
4073,2305,jan,2022,s
3617,3076,jan,2022,s
4015,2968,jan,2022,s
3390,2782,jan,2022,s
4058,3040,jan,2022,s
4098,2569,jan,2022,s
30,3171,jan,2022,s
4090,3069,jan,2022,s
3901,3008,jan,2022,s
4101,56,jan,2022,s
3794,2800,jan,2022,s
3586,2771,jan,2022,s
3348,3034,jan,2022,s
4235,2869,jan,2022,s
4063,2998,jan,2022,s
3752,3162,jan,2022,s
3134,32,jan,2022,s
3927,2994,jan,2022,s
4038,3005,jan,2022,s
3752,3086,jan,2022,s
3702,2936,jan,2022,s
3711,2702,jan,2022,s
3734,2610,jan,2022,s
4203,1790,jan,2022,s
4017,1633,jan,2022,s
3447,2765,jan,2022,s
3127,2883,jan,2022,s
4080,3080,jan,2022,s
4128,2917,jan,2022,s
4136,2433,jan,2022,s
59,2843,jan,2022,s
4062,2743,jan,2022,s
4127,2215,jan,2022,s
4228,2070,jan,2022,s
4097,1735,jan,2022,s
4075,2564,jan,2022,s
4225,2297,jan,2022,s
3832,2847,jan,2022,s
4111,2985,jan,2022,s
4126,2778,jan,2022,s
4090,2657,jan,2022,s
3852,1614,jan,2022,s
4175,1648,jan,2022,s
4018,2223,jan,2022,s
4018,2878,jan,2022,s
19,2117,jan,2022,s
4107,2388,jan,2022,s
4232,2069,jan,2022,s
4251,2761,jan,2022,s
4059,3182,jan,2022,s
3957,1375,jan,2022,s
4230,2561,jan,2022,s
4041,2278,jan,2022,s
4154,3005,jan,2022,s
14,2972,jan,2022,s
4028,2678,jan,2022,s
3833,2645,jan,2022,s
4101,2638,jan,2022,s
2376,1373,jan,2022,s
4220,2663,jan,2022,s
4224,2906,jan,2022,s
4159,2643,jan,2022,s
4256,2884,jan,2022,s
4214,1540,jan,2022,s
4024,3046,jan,2022,s
2224,717,jan,2022,s
4113,2971,jan,2022,s
4172,2305,jan,2022,s
3784,1666,jan,2022,s
4303,2932,jan,2022,s
4179,2937,jan,2022,s
4263,2651,jan,2022,s
3965,3003,jan,2022,s
4152,2505,jan,2022,s
4243,2848,jan,2022,s
3578,2834,jan,2022,s
4085,2938,jan,2022,s
3983,2771,jan,2022,s
4135,1747,jan,2022,s
141,2611,jan,2022,s
3857,1599,jan,2022,s
3941,3046,jan,2022,s
4074,2990,jan,2022,s
4287,2306,jan,2022,s
4304,2071,jan,2022,s
4050,2828,jan,2022,s
4235,2715,jan,2022,s
5,2463,jan,2022,s
4099,2814,jan,2022,s
17,2991,jan,2022,s
4208,2843,jan,2022,s
4123,2742,jan,2022,s
5,2326,jan,2022,s
4108,2596,jan,2022,s
4199,2099,jan,2022,s
4101,1463,jan,2022,s
23,2703,jan,2022,s
4189,2404,jan,2022,s
3956,2897,jan,2022,s
3755,2615,jan,2022,s
4159,2946,jan,2022,s
4258,1430,jan,2022,s
4107,2757,jan,2022,s
4200,2403,jan,2022,s
18,2270,jan,2022,s
2792,1902,jan,2022,s
4129,2299,jan,2022,s
4049,2862,jan,2022,s
4209,2837,jan,2022,s
4059,2852,jan,2022,s
3893,2867,jan,2022,s
3833,1550,jan,2022,s
4252,1041,jan,2022,s
4215,2324,jan,2022,s
4153,2514,jan,2022,s
4112,2885,jan,2022,s
4230,2429,jan,2022,s
4187,2848,jan,2022,s
4255,2325,jan,2022,s
4161,2387,jan,2022,s
4004,1538,jan,2022,s
2004,1702,jan,2022,s
2,2928,jan,2022,s
31,2103,jan,2022,s
3920,2575,jan,2022,s
3869,1932,jan,2022,s
3665,3073,jan,2022,s
3047,1360,jan,2022,s
4253,2267,jan,2022,s
4080,2833,jan,2022,s
3819,1648,jan,2022,s
6,2971,jan,2022,s
4249,2329,jan,2022,s
4248,2695,jan,2022,s
20,2253,jan,2022,s
4043,2190,jan,2022,s
1805,2375,jan,2022,s
3758,2331,jan,2022,s
4100,1645,jan,2022,s
4139,2772,jan,2022,s
3762,2499,jan,2022,s
3912,1658,jan,2022,s
